"time{s}","chassis\zChassis","wheel\zWheel","ground\zGround"
2.02699999999989,1.06518352732444,0.596675348172518,0.1
2.02799999999989,1.06516742854158,0.596680849754147,0.1
2.02899999999989,1.06515256409541,0.596686454750016,0.1
2.02999999999989,1.06513893192824,0.596692162718372,0.1
2.03099999999989,1.06512652994412,0.596697973213973,0.1
2.03199999999989,1.06511535600899,0.596703885788265,0.1
2.03299999999989,1.06510540795081,0.596709899989567,0.1
2.03399999999989,1.06509668355974,0.596716015363246,0.1
2.03499999999989,1.06508918058826,0.59672223145189,0.1
2.03599999999989,1.06508289675136,0.596728547795481,0.1
2.03699999999989,1.06507782972666,0.596734963931565,0.1
2.03799999999989,1.06507397715462,0.596741479395412,0.1
2.03899999999989,1.06507133663861,0.596748093720178,0.1
2.03999999999989,1.06506990574518,0.596754806437057,0.1
2.04099999999989,1.06506968200413,0.596761617075431,0.1
2.04199999999989,1.0650706629087,0.596768525163012,0.1
2.04299999999989,1.06507284591577,0.596775530225979,0.1
2.04399999999989,1.06507622844597,0.596782631789104,0.1
2.04499999999988,1.06508080788389,0.596789829375882,0.1
2.04599999999988,1.0650865815782,0.59679712250864,0.1
2.04699999999988,1.06509354684188,0.596804510708652,0.1
2.04799999999988,1.06510170095233,0.596811993496234,0.1
2.04899999999988,1.06511104115158,0.596819570390842,0.1
2.04999999999988,1.06512156464643,0.596827240911155,0.1
2.05099999999988,1.06513326860866,0.596835004575158,0.1
2.05199999999988,1.06514615017518,0.596842860900205,0.1
2.05299999999988,1.06516020644819,0.596850809403089,0.1
2.05399999999988,1.06517543449541,0.596858849600093,0.1
2.05499999999988,1.06519183135017,0.596866981007036,0.1
2.05599999999988,1.06520939401169,0.596875203139317,0.1
2.05699999999988,1.06522811944518,0.596883515511942,0.1
2.05799999999988,1.06524800458205,0.596891917639554,0.1
2.05899999999988,1.06526904632008,0.596900409036443,0.1
2.05999999999988,1.06529124152363,0.596908989216566,0.1
2.06099999999988,1.06531458702378,0.596917657693542,0.1
2.06199999999988,1.06533907961853,0.596926413980654,0.1
2.06299999999988,1.06536471607301,0.596935257590839,0.1
2.06399999999988,1.06539149311961,0.596944188036672,0.1
2.06499999999988,1.06541940745822,0.596953204830346,0.1
2.06599999999988,1.06544845575637,0.596962307483644,0.1
2.06699999999988,1.06547863464944,0.596971495507911,0.1
2.06799999999988,1.06550994074087,0.596980768414015,0.1
2.06899999999988,1.06554237060228,0.596990125712308,0.1
2.06999999999988,1.06557592077373,0.596999566912579,0.1
2.07099999999988,1.06561058776387,0.597009091524011,0.1
2.07199999999988,1.06564636805013,0.597018699055125,0.1
2.07299999999988,1.06568325807891,0.597028389013726,0.1
2.07399999999988,1.06572125426581,0.597038160906848,0.1
2.07499999999988,1.06576035299574,0.597048014240696,0.1
2.07599999999988,1.06580055062321,0.59705794852058,0.1
2.07699999999988,1.06584184347242,0.597067963250859,0.1
2.07799999999988,1.06588422783754,0.597078057934872,0.1
2.07899999999988,1.06592769998286,0.597088232074879,0.1
2.07999999999988,1.06597225614296,0.597098485171993,0.1
2.08099999999988,1.06601789252298,0.597108816726119,0.1
2.08199999999988,1.06606460529872,0.597119226235885,0.1
2.08299999999988,1.06611239061691,0.597129713198585,0.1
2.08399999999988,1.06616124459537,0.597140277110114,0.1
2.08499999999988,1.06621116332319,0.597150917464905,0.1
2.08599999999988,1.06626214286097,0.597161633755873,0.1
2.08699999999988,1.06631417924099,0.597172425474357,0.1
2.08799999999988,1.06636726846739,0.597183292110066,0.1
2.08899999999988,1.06642140651639,0.597194233151023,0.1
2.08999999999988,1.06647658933651,0.597205248083517,0.1
2.09099999999988,1.06653281284869,0.597216336392058,0.1
2.09199999999988,1.06659007294658,0.59722749755933,0.1
2.09299999999988,1.06664836549667,0.597238731066152,0.1
2.09399999999988,1.06670768633851,0.597250036391439,0.1
2.09499999999988,1.06676803128494,0.597261413012172,0.1
2.09599999999988,1.06682939612223,0.597272860403363,0.1
2.09699999999988,1.06689177661032,0.597284378038034,0.1
2.09799999999988,1.06695516848303,0.597295965387191,0.1
2.09899999999988,1.0670195674482,0.597307621919809,0.1
2.09999999999988,1.06708496918798,0.597319347102815,0.1
2.10099999999988,1.06715136935893,0.59733114040108,0.1
2.10199999999988,1.06721876359231,0.597343001277413,0.1
2.10299999999988,1.06728714749424,0.597354929192558,0.1
2.10399999999988,1.0673565166459,0.5973669236052,0.1
2.10499999999988,1.06742686660373,0.597378983971965,0.1
2.10599999999988,1.06749819289965,0.597391109747438,0.1
2.10699999999988,1.06757049104127,0.597403300384173,0.1
2.10799999999988,1.06764375651205,0.597415555332712,0.1
2.10899999999988,1.06771798477155,0.597427874041609,0.1
2.10999999999988,1.06779317125562,0.597440255957455,0.1
2.11099999999988,1.06786931137659,0.597452700524906,0.1
2.11199999999988,1.06794640052348,0.597465207186721,0.1
2.11299999999988,1.06802443406223,0.597477775383791,0.1
2.11399999999988,1.06810340733587,0.597490404555189,0.1
2.11499999999988,1.06818331566475,0.5975030941382,0.1
2.11599999999988,1.06826415434675,0.59751584356838,0.1
2.11699999999988,1.06834591865745,0.597528652279595,0.1
2.11799999999988,1.06842860385038,0.597541519704073,0.1
2.11899999999988,1.06851220515722,0.597554445272463,0.1
2.11999999999988,1.06859671778798,0.597567428413884,0.1
2.12099999999988,1.06868213693123,0.597580468555985,0.1
2.12199999999988,1.06876845775432,0.597593565125008,0.1
2.12299999999988,1.06885567540356,0.597606717545839,0.1
2.12399999999988,1.06894378500446,0.59761992524208,0.1
2.12499999999988,1.0690327816619,0.597633187636108,0.1
2.12599999999988,1.06912266046038,0.59764650414914,0.1
2.12699999999988,1.06921341646423,0.597659874201296,0.1
2.12799999999988,1.06930504471777,0.597673297211669,0.1
2.12899999999988,1.06939754024558,0.597686772598387,0.1
2.12999999999988,1.0694908980527,0.597700299778682,0.1
2.13099999999988,1.0695851131248,0.597713878168953,0.1
2.13199999999988,1.06968018042844,0.597727507184837,0.1
2.13299999999988,1.06977609491127,0.597741186241269,0.1
2.13399999999988,1.06987285150223,0.597754914752553,0.1
2.13499999999988,1.06997044511177,0.597768692132422,0.1
2.13599999999987,1.07006887063207,0.597782517794103,0.1
2.13699999999987,1.07016812293725,0.59779639115038,0.1
2.13799999999987,1.07026819688358,0.597810311613655,0.1
2.13899999999987,1.07036908730968,0.597824278596011,0.1
2.13999999999987,1.07047078903679,0.597838291509266,0.1
2.14099999999987,1.07057329686892,0.597852349765033,0.1
2.14199999999987,1.07067660559309,0.597866452774775,0.1
2.14299999999987,1.07078070997955,0.59788059994986,0.1
2.14399999999987,1.070885604782,0.597894790701611,0.1
2.14499999999987,1.0709912847378,0.59790902444136,0.1
2.14599999999987,1.07109774456817,0.59792330058049,0.1
2.14699999999987,1.07120497897843,0.597937618530487,0.1
2.14799999999987,1.0713129826582,0.59795197770298,0.1
2.14899999999987,1.07142175028163,0.597966377509785,0.1
2.14999999999987,1.0715312765076,0.597980817362945,0.1
2.15099999999987,1.07164155597997,0.597995296674766,0.1
2.15199999999987,1.07175258332775,0.598009814857852,0.1
2.15299999999987,1.07186435316533,0.598024371325139,0.1
2.15399999999987,1.07197686009274,0.598038965489928,0.1
2.15499999999987,1.07209009869581,0.598053596765908,0.1
2.15599999999987,1.07220406354643,0.598068264567187,0.1
2.15699999999987,1.07231874920272,0.598082968308316,0.1
2.15799999999987,1.07243415020931,0.598097707404309,0.1
2.15899999999987,1.07255026109749,0.598112481270664,0.1
2.15999999999987,1.0726670763855,0.598127289323382,0.1
2.16099999999987,1.07278459057867,0.598142130978981,0.1
2.16199999999987,1.0729027981697,0.598157005654514,0.1
2.16299999999987,1.07302169363884,0.598171912767575,0.1
2.16399999999987,1.07314127145413,0.598186851736317,0.1
2.16499999999987,1.0732615260716,0.598201821979454,0.1
2.16599999999987,1.07338245193551,0.598216822916273,0.1
2.16699999999987,1.07350404347852,0.598231853966639,0.1
2.16799999999987,1.07362629512197,0.598246914550997,0.1
2.16899999999987,1.07374920127606,0.598262004090376,0.1
2.16999999999987,1.07387275634007,0.598277122006395,0.1
2.17099999999987,1.07399695470257,0.598292267721255,0.1
2.17199999999987,1.07412179074166,0.598307440657748,0.1
2.17299999999987,1.07424725882517,0.598322640239249,0.1
2.17399999999987,1.07437335331088,0.598337865889718,0.1
2.17499999999987,1.07450006854674,0.598353117033694,0.1
2.17599999999987,1.07462739887106,0.598368393096296,0.1
2.17699999999987,1.07475533861278,0.598383693503212,0.1
2.17799999999987,1.07488388209164,0.598399017680705,0.1
2.17899999999987,1.0750130236184,0.598414365055597,0.1
2.17999999999987,1.07514275749508,0.598429735055274,0.1
2.18099999999987,1.07527307801516,0.598445127107676,0.1
2.18199999999987,1.07540397946377,0.598460540641291,0.1
2.18299999999987,1.07553545611797,0.598475975085156,0.1
2.18399999999987,1.07566750224689,0.598491429868848,0.1
2.18499999999987,1.075800112112,0.59850690442248,0.1
2.18599999999987,1.07593327996729,0.598522398176697,0.1
2.18699999999987,1.07606700005951,0.598537910562677,0.1
2.18799999999987,1.07620126662835,0.598553441012121,0.1
2.18899999999987,1.0763360739067,0.598568988957255,0.1
2.18999999999987,1.07647141612082,0.59858455383083,0.1
2.19099999999987,1.07660728749057,0.598600135066116,0.1
2.19199999999987,1.07674368222962,0.598615732096905,0.1
2.19299999999987,1.07688059454568,0.598631344357511,0.1
2.19399999999987,1.07701801864069,0.598646971282773,0.1
2.19499999999987,1.07715594871102,0.598662612308054,0.1
2.19599999999987,1.07729437894772,0.598678266869247,0.1
2.19699999999987,1.0774333035367,0.598693934402782,0.1
2.19799999999987,1.07757271665897,0.598709614345623,0.1
2.19899999999987,1.0777126124908,0.598725306135284,0.1
2.19999999999987,1.07785298520399,0.598741009209832,0.1
2.20099999999987,1.07799382896604,0.598756723007894,0.1
2.20199999999987,1.07813513794038,0.59877244696867,0.1
2.20299999999987,1.07827690628655,0.598788180531943,0.1
2.20399999999987,1.07841912816045,0.598803923138091,0.1
2.20499999999987,1.07856179771452,0.598819674228098,0.1
2.20599999999987,1.07870490909797,0.598835433243569,0.1
2.20699999999987,1.07884845645694,0.598851199626749,0.1
2.20799999999987,1.07899243393478,0.598866972820532,0.1
2.20899999999987,1.07913683567221,0.598882752268485,0.1
2.20999999999987,1.07928165580751,0.59889853741486,0.1
2.21099999999987,1.07942688847678,0.598914327704619,0.1
2.21199999999987,1.07957252781412,0.59893012258345,0.1
2.21299999999987,1.0797185679518,0.59894592149779,0.1
2.21399999999987,1.07986500302055,0.598961723894843,0.1
2.21499999999987,1.08001182714967,0.59897752922261,0.1
2.21599999999987,1.08015903446731,0.598993336929904,0.1
2.21699999999987,1.08030661910062,0.59900914646638,0.1
2.21799999999987,1.08045457517599,0.599024957282557,0.1
2.21899999999987,1.08060289681926,0.599040768829843,0.1
2.21999999999987,1.08075157815586,0.599056580560562,0.1
2.22099999999987,1.08090061331109,0.599072391927982,0.1
2.22199999999987,1.08104999641029,0.599088202386337,0.1
2.22299999999987,1.08119972157902,0.599104011390859,0.1
2.22399999999987,1.08134978294329,0.599119818397803,0.1
2.22499999999987,1.08150017462978,0.599135622864476,0.1
2.22599999999987,1.08165089076597,0.599151424249264,0.1
2.22699999999986,1.08180192548043,0.599167222011661,0.1
2.22799999999986,1.08195327290293,0.599183015612298,0.1
2.22899999999986,1.08210492716473,0.599198804512969,0.1
2.22999999999986,1.08225688239869,0.599214588176664,0.1
2.23099999999986,1.08240913273955,0.59923036606759,0.1
2.23199999999986,1.08256167232406,0.599246137651207,0.1
2.23299999999986,1.08271449529121,0.599261902394253,0.1
2.23399999999986,1.08286759578246,0.59927765976477,0.1
2.23499999999986,1.08302096794185,0.599293409232135,0.1
2.23599999999986,1.08317460591629,0.599309150267085,0.1
2.23699999999986,1.08332850385569,0.599324882341744,0.1
2.23799999999986,1.08348265591318,0.599340604929653,0.1
2.23899999999986,1.08363705624531,0.599356317505793,0.1
2.23999999999986,1.08379169901224,0.59937201954661,0.1
2.24099999999986,1.08394657837792,0.599387710530045,0.1
2.24199999999986,1.08410168851031,0.599403389935553,0.1
2.24299999999986,1.08425702358154,0.599419057244133,0.1
2.24399999999986,1.08441257776814,0.599434711938347,0.1
2.24499999999986,1.08456834525119,0.599450353502345,0.1
2.24599999999986,1.08472432021655,0.599465981421888,0.1
2.24699999999986,1.08488049685503,0.599481595184369,0.1
2.24799999999986,1.08503686936257,0.599497194278836,0.1
2.24899999999986,1.08519343194046,0.599512778196009,0.1
2.24999999999986,1.08535017879551,0.599528346428302,0.1
2.25099999999986,1.08550710414022,0.599543898469843,0.1
2.25199999999986,1.08566420219303,0.599559433816492,0.1
2.25299999999986,1.08582146717841,0.599574951965856,0.1
2.25399999999986,1.08597889332715,0.599590452417311,0.1
2.25499999999986,1.08613647487648,0.599605934672015,0.1
2.25599999999986,1.08629420607027,0.599621398232922,0.1
2.25699999999986,1.08645208115923,0.599636842604804,0.1
2.25799999999986,1.08661009440107,0.599652267294256,0.1
2.25899999999986,1.0867682400607,0.599667671809718,0.1
2.25999999999986,1.08692651241042,0.599683055661483,0.1
2.26099999999986,1.08708490573008,0.599698418361712,0.1
2.26199999999986,1.08724341430728,0.599713759424443,0.1
2.26299999999986,1.08740203243754,0.599729078365605,0.1
2.26399999999986,1.0875607544245,0.599744374703029,0.1
2.26499999999986,1.08771957458007,0.599759647956453,0.1
2.26599999999986,1.08787848722462,0.599774897647539,0.1
2.26699999999986,1.08803748668718,0.599790123299875,0.1
2.26799999999986,1.08819656730559,0.599805324438989,0.1
2.26899999999986,1.08835572342669,0.599820500592353,0.1
2.26999999999986,1.0885149494065,0.599835651289395,0.1
2.27099999999986,1.08867423961038,0.5998507760615,0.1
2.27199999999986,1.08883358841322,0.599865874442024,0.1
2.27299999999986,1.0889929901996,0.599880945966295,0.1
2.27399999999986,1.089152439364,0.599895990171623,0.1
2.27499999999986,1.08931193031092,0.599911006597301,0.1
2.27599999999986,1.08947145745508,0.599925994784619,0.1
2.27699999999986,1.0896310152216,0.599940954276859,0.1
2.27799999999986,1.08979059804616,0.599955884619309,0.1
2.27899999999986,1.08995020037516,0.599970785359265,0.1
2.27999999999986,1.0901098166659,0.599985656046034,0.1
2.28099999999986,1.09026944138677,0.60000049623094,0.1
2.28199999999986,1.09042906901738,0.60001530546733,0.1
2.28299999999986,1.09058869404872,0.60003008331058,0.1
2.28399999999986,1.0907483109834,0.600044829318094,0.1
2.28499999999986,1.09090791433571,0.600059543049313,0.1
2.28599999999986,1.09106749863189,0.600074224065721,0.1
2.28699999999986,1.09122705841021,0.600088871930845,0.1
2.28799999999986,1.09138658822117,0.600103486210264,0.1
2.28899999999986,1.09154608262768,0.60011806647161,0.1
2.28999999999986,1.09170553620517,0.600132612284577,0.1
2.29099999999986,1.09186494354181,0.600147123220922,0.1
2.29199999999986,1.09202429923862,0.600161598854473,0.1
2.29299999999986,1.09218359790967,0.600176038761135,0.1
2.29399999999986,1.0923428341822,0.600190442518891,0.1
2.29499999999986,1.09250200269682,0.600204809707813,0.1
2.29599999999986,1.09266109810761,0.600219139910064,0.1
2.29699999999986,1.09282011508235,0.600233432709907,0.1
2.29799999999986,1.09297904830261,0.600247687693706,0.1
2.29899999999986,1.09313789246394,0.600261904449941,0.1
2.29999999999986,1.093296642276,0.600276082569206,0.1
2.30099999999986,1.09345529246274,0.600290221644223,0.1
2.30199999999986,1.09361383776254,0.600304321269841,0.1
2.30299999999986,1.09377227292835,0.600318381043054,0.1
2.30399999999986,1.09393059272785,0.600332400562999,0.1
2.30499999999986,1.09408879194361,0.600346379430968,0.1
2.30599999999986,1.09424686537322,0.600360317250415,0.1
2.30699999999986,1.09440480782944,0.600374213626967,0.1
2.30799999999986,1.09456261414037,0.600388068168428,0.1
2.30899999999986,1.09472027914957,0.600401880484792,0.1
2.30999999999986,1.09487779771621,0.600415650188247,0.1
2.31099999999986,1.09503516471522,0.600429376893188,0.1
2.31199999999986,1.09519237503744,0.600443060216226,0.1
2.31299999999986,1.09534942358975,0.600456699776196,0.1
2.31399999999986,1.09550630529523,0.600470295194167,0.1
2.31499999999986,1.09566301509327,0.60048384609345,0.1
2.31599999999986,1.09581954793975,0.600497352099612,0.1
2.31699999999986,1.09597589880712,0.600510812840482,0.1
2.31799999999985,1.09613206268463,0.600524227946164,0.1
2.31899999999985,1.09628803457838,0.600537597049046,0.1
2.31999999999985,1.09644380951149,0.600550919783808,0.1
2.32099999999985,1.09659938252426,0.600564195787437,0.1
2.32199999999985,1.09675474867426,0.600577424699235,0.1
2.32299999999985,1.0969099030365,0.600590606160827,0.1
2.32399999999985,1.09706484070355,0.600603739816177,0.1
2.32499999999985,1.09721955678567,0.600616825311593,0.1
2.32599999999985,1.09737404641094,0.600629862295742,0.1
2.32699999999985,1.0975283047254,0.600642850419658,0.1
2.32799999999985,1.09768232689317,0.600655789336751,0.1
2.32899999999985,1.09783610809659,0.600668678702822,0.1
2.32999999999985,1.09798964353634,0.600681518176069,0.1
2.33099999999985,1.09814292843156,0.600694307417098,0.1
2.33199999999985,1.09829595802,0.600707046088935,0.1
2.33299999999985,1.09844872755813,0.600719733857036,0.1
2.33399999999985,1.09860123232124,0.600732370389295,0.1
2.33499999999985,1.09875346760362,0.600744955356052,0.1
2.33599999999985,1.09890542871863,0.60075748843011,0.1
2.33699999999985,1.09905711099885,0.600769969286736,0.1
2.33799999999985,1.0992085097962,0.600782397603675,0.1
2.33899999999985,1.09935962048205,0.600794773061158,0.1
2.33999999999985,1.09951043844734,0.600807095341912,0.1
2.34099999999985,1.09966095910269,0.600819364131165,0.1
2.34199999999985,1.09981117787855,0.600831579116659,0.1
2.34299999999985,1.09996109022529,0.600843739988655,0.1
2.34399999999985,1.1001106916133,0.600855846439944,0.1
2.34499999999985,1.10025997753314,0.600867898165852,0.1
2.34599999999985,1.10040894349564,0.600879894864247,0.1
2.34699999999985,1.10055758503201,0.600891836235551,0.1
2.34799999999985,1.10070589769394,0.600903721982741,0.1
2.34899999999985,1.10085387705372,0.600915551811359,0.1
2.34999999999985,1.10100151870438,0.60092732542952,0.1
2.35099999999985,1.10114881825975,0.600939042547914,0.1
2.35199999999985,1.10129577135459,0.600950702879815,0.1
2.35299999999985,1.10144237364469,0.600962306141086,0.1
2.35399999999985,1.101588620807,0.600973852050186,0.1
2.35499999999985,1.1017345085397,0.60098534032817,0.1
2.35599999999985,1.10188003256234,0.600996770698701,0.1
2.35699999999985,1.1020251886159,0.601008142888048,0.1
2.35799999999985,1.10216997246293,0.601019456625095,0.1
2.35899999999985,1.10231437988764,0.601030711641343,0.1
2.35999999999985,1.102458406696,0.601041907670916,0.1
2.36099999999985,1.10260204871583,0.60105304445056,0.1
2.36199999999985,1.1027453017969,0.601064121719652,0.1
2.36299999999985,1.10288816181105,0.601075139220199,0.1
2.36399999999985,1.10303062465226,0.601086096696842,0.1
2.36499999999985,1.10317268623675,0.601096993896859,0.1
2.36599999999985,1.1033143425031,0.60110783057017,0.1
2.36699999999985,1.10345558941229,0.601118606469333,0.1
2.36799999999985,1.10359642294786,0.601129321349551,0.1
2.36899999999985,1.10373683911595,0.601139974968672,0.1
2.36999999999985,1.10387683394541,0.601150567087193,0.1
2.37099999999985,1.10401640348788,0.601161097468256,0.1
2.37199999999985,1.10415554381791,0.601171565877654,0.1
2.37299999999985,1.104294251033,0.601181972083833,0.1
2.37399999999985,1.10443252125372,0.601192315857886,0.1
2.37499999999985,1.10457035062379,0.601202596973563,0.1
2.37599999999985,1.10470773531015,0.601212815207264,0.1
2.37699999999985,1.10484467150308,0.601222970338042,0.1
2.37799999999985,1.10498115541623,0.601233062147606,0.1
2.37899999999985,1.10511718328675,0.601243090420317,0.1
2.37999999999985,1.10525275137534,0.601253054943192,0.1
2.38099999999985,1.10538785596634,0.6012629555059,0.1
2.38199999999985,1.10552249336781,0.601272791900764,0.1
2.38299999999985,1.10565665991162,0.601282563922763,0.1
2.38399999999985,1.10579035195349,0.601292271369526,0.1
2.38499999999985,1.10592356587313,0.601301914041339,0.1
2.38599999999985,1.10605629807423,0.601311491741138,0.1
2.38699999999985,1.1061885449846,0.601321004274511,0.1
2.38799999999985,1.10632030305624,0.6013304514497,0.1
2.38899999999985,1.10645156876536,0.601339833077595,0.1
2.38999999999985,1.1065823386125,0.601349148971741,0.1
2.39099999999985,1.1067126091226,0.601358398948328,0.1
2.39199999999985,1.10684237684502,0.601367582826198,0.1
2.39299999999985,1.10697163835368,0.60137670042684,0.1
2.39399999999985,1.10710039024707,0.601385751574393,0.1
2.39499999999985,1.10722862914833,0.60139473609564,0.1
2.39599999999985,1.10735635170533,0.601403653820012,0.1
2.39699999999985,1.10748355459071,0.601412504579585,0.1
2.39799999999985,1.10761023450199,0.60142128820908,0.1
2.39899999999985,1.10773638816156,0.60143000454586,0.1
2.39999999999985,1.10786201231681,0.601438653429933,0.1
2.40099999999985,1.10798710374014,0.601447234703949,0.1
2.40199999999985,1.10811165922905,0.601455748213198,0.1
2.40299999999985,1.10823567560618,0.601464193805612,0.1
2.40399999999985,1.10835914971939,0.601472571331761,0.1
2.40499999999985,1.10848207844179,0.601480880644856,0.1
2.40599999999985,1.10860445867181,0.601489121600745,0.1
2.40699999999985,1.10872628733323,0.601497294057912,0.1
2.40799999999984,1.10884756137529,0.60150539787748,0.1
2.40899999999984,1.10896827777268,0.601513432923205,0.1
2.40999999999984,1.10908843352562,0.601521399061481,0.1
2.41099999999984,1.10920802565991,0.601529296161332,0.1
2.41199999999984,1.10932705122698,0.601537124094417,0.1
2.41299999999984,1.10944550730393,0.601544882735029,0.1
2.41399999999984,1.10956339099358,0.601552571960089,0.1
2.41499999999984,1.10968069942451,0.60156019164915,0.1
2.41599999999984,1.10979742975114,0.601567741684395,0.1
2.41699999999984,1.10991357915371,0.601575221950634,0.1
2.41799999999984,1.11002914483839,0.601582632335306,0.1
2.41899999999984,1.11014412403729,0.601589972728477,0.1
2.41999999999984,1.11025851400848,0.601597243022835,0.1
2.42099999999984,1.11037231203608,0.601604443113697,0.1
2.42199999999984,1.11048551543027,0.601611572899001,0.1
2.42299999999984,1.11059812152732,0.601618632279308,0.1
2.42399999999984,1.11071012768966,0.601625621157798,0.1
2.42499999999984,1.11082153130586,0.601632539440273,0.1
2.42599999999984,1.11093232979074,0.601639387035152,0.1
2.42699999999984,1.11104252058536,0.601646163853472,0.1
2.42799999999984,1.11115210115703,0.601652869808884,0.1
2.42899999999984,1.1112610689994,0.601659504817654,0.1
2.42999999999984,1.11136942163247,0.60166606879866,0.1
2.43099999999984,1.11147715660258,0.601672561673392,0.1
2.43199999999984,1.11158427148251,0.601678983365946,0.1
2.43299999999984,1.11169076387146,0.601685333803027,0.1
2.43399999999984,1.11179663139507,0.601691612913945,0.1
2.43499999999984,1.11190187170549,0.601697820630614,0.1
2.43599999999984,1.11200648248139,0.601703956887545,0.1
2.43699999999984,1.11211046142795,0.601710021621852,0.1
2.43799999999984,1.11221380627693,0.601716014773244,0.1
2.43899999999984,1.11231651478667,0.601721936284022,0.1
2.43999999999984,1.11241858474211,0.601727786099081,0.1
2.44099999999984,1.11252001395484,0.601733564165904,0.1
2.44199999999984,1.11262080026306,0.601739270434557,0.1
2.44299999999984,1.11272094153167,0.601744904857694,0.1
2.44399999999984,1.11282043565223,0.601750467390545,0.1
2.44499999999984,1.11291928054301,0.601755957990919,0.1
2.44599999999984,1.11301747414901,0.601761376619196,0.1
2.44699999999984,1.11311501444194,0.60176672323833,0.1
2.44799999999984,1.11321189942026,0.601771997813838,0.1
2.44899999999984,1.11330812710922,0.601777200313802,0.1
2.44999999999984,1.1134036955608,0.601782330708864,0.1
2.45099999999984,1.11349860285379,0.601787388972219,0.1
2.45199999999984,1.11359284709377,0.601792375079616,0.1
2.45299999999984,1.11368642641311,0.60179728900935,0.1
2.45399999999984,1.11377933897101,0.601802130742259,0.1
2.45499999999984,1.11387158295349,0.60180690026172,0.1
2.45599999999984,1.11396315657338,0.601811597553644,0.1
2.45699999999984,1.11405405807035,0.601816222606472,0.1
2.45799999999984,1.11414428571092,0.60182077541117,0.1
2.45899999999984,1.11423383778843,0.601825255961222,0.1
2.45999999999984,1.11432271262308,0.60182966425263,0.1
2.46099999999984,1.1144109085619,0.601834000283903,0.1
2.46199999999984,1.11449842397879,0.601838264056057,0.1
2.46299999999984,1.11458525727448,0.601842455572606,0.1
2.46399999999984,1.11467140687654,0.601846574839556,0.1
2.46499999999984,1.11475687123941,0.601850621865406,0.1
2.46599999999984,1.11484164884434,0.601854596661133,0.1
2.46699999999984,1.11492573819945,0.601858499240192,0.1
2.46799999999984,1.11500913783968,0.60186232961851,0.1
2.46899999999984,1.11509184632679,0.601866087814479,0.1
2.46999999999984,1.11517386224938,0.601869773848947,0.1
2.47099999999984,1.11525518422284,0.601873387745218,0.1
2.47199999999984,1.1153358108894,0.60187692952904,0.1
2.47299999999984,1.11541574091807,0.601880399228602,0.1
2.47399999999984,1.11549497300464,0.601883796874524,0.1
2.47499999999984,1.11557350587169,0.601887122499858,0.1
2.47599999999984,1.11565133826857,0.60189037614007,0.1
2.47699999999984,1.11572846897136,0.601893557833043,0.1
2.47799999999984,1.11580489678292,0.601896667619067,0.1
2.47899999999984,1.11588062053278,0.601899705540829,0.1
2.47999999999984,1.11595563907723,0.601902671643411,0.1
2.48099999999984,1.11602995129923,0.601905565974281,0.1
2.48199999999984,1.11610355610841,0.601908388583283,0.1
2.48299999999984,1.11617645244109,0.601911139522635,0.1
2.48399999999984,1.11624863926018,0.601913818846917,0.1
2.48499999999984,1.11632011555526,0.601916426613068,0.1
2.48599999999984,1.11639088034248,0.601918962880374,0.1
2.48699999999984,1.11646093266457,0.601921427710466,0.1
2.48799999999984,1.11653027159082,0.601923821167307,0.1
2.48899999999984,1.11659889621706,0.601926143317188,0.1
2.48999999999984,1.11666680566562,0.601928394228719,0.1
2.49099999999984,1.11673399908531,0.601930573972823,0.1
2.49199999999984,1.1168004756514,0.601932682622726,0.1
2.49299999999984,1.11686623456559,0.60193472025395,0.1
2.49399999999984,1.116931275056,0.601936686944307,0.1
2.49499999999984,1.11699559637709,0.601938582773888,0.1
2.49599999999984,1.11705919780969,0.601940407825059,0.1
2.49699999999984,1.11712207866095,0.601942162182448,0.1
2.49799999999984,1.11718423826428,0.601943845932944,0.1
2.49899999999983,1.11724567597937,0.601945459165681,0.1
2.49999999999983,1.11730639119211,0.601947001972037,0.1
2.50099999999983,1.11736638331459,0.601948474445622,0.1
2.50199999999983,1.11742565178503,0.60194987668227,0.1
2.50299999999983,1.11748419606781,0.601951208780033,0.1
2.50399999999983,1.11754201565334,0.60195247083917,0.1
2.50499999999983,1.1175991100581,0.601953662962143,0.1
2.50599999999983,1.11765547882459,0.601954785253605,0.1
2.50699999999983,1.11771112152126,0.60195583782039,0.1
2.50799999999983,1.11776603774249,0.601956820771513,0.1
2.50899999999983,1.11782022710855,0.601957734218151,0.1
2.50999999999983,1.11787368926555,0.601958578273644,0.1
2.51099999999983,1.11792642388544,0.601959353053479,0.1
2.51199999999983,1.1179784306659,0.601960058675288,0.1
2.51299999999983,1.11802970933033,0.601960695258835,0.1
2.51399999999983,1.11808025962784,0.601961262926008,0.1
2.51499999999983,1.11813008133313,0.601961761800815,0.1
2.51599999999983,1.11817917424652,0.601962192009369,0.1
2.51699999999983,1.11822753819385,0.601962553679882,0.1
2.51799999999983,1.11827517302647,0.601962846942659,0.1
2.51899999999983,1.11832207862115,0.601963071930085,0.1
2.51999999999983,1.11836825488007,0.601963228776619,0.1
2.52099999999983,1.11841370173076,0.601963317618785,0.1
2.52199999999983,1.11845841912605,0.601963338595162,0.1
2.52299999999983,1.118502407044,0.601963291846375,0.1
2.52399999999983,1.11854566548786,0.601963177515089,0.1
2.52499999999983,1.11858819448605,0.601962995745997,0.1
